image_name|comment
3532098999_4e07a0a17e|Psy lubią gonić się w parku
3532098999_4e07a0a17e|Niektóre psy biegające przez park
3532098999_4e07a0a17e|Dwa psy biegają po ogrodzonym terenie
3532098999_4e07a0a17e|Dwa psy biegną przez pole
3532192208_64b069d05d|Mężczyzna w pokoju z trzema innymi osobami trzymającymi duży aparat fotograficzny
3532192208_64b069d05d|Mężczyzna stoi na tyłach pokoju z naklejką na koszuli
3532192208_64b069d05d|Mężczyzna w szarej koszuli z białą plakietką z imieniem i nazwiskiem
3532192208_64b069d05d|"Rudowłosy mężczyzna z odznaką "" Flickr "" na imprezie"
3532192208_64b069d05d|Mężczyzna w koszulce, ze złotym łańcuszkiem na szyi, jest w pokoju z trzema innymi osobami
3532194771_07faf20d76|Mężczyzna wyrusza na spotkanie z deską surfingową w ręku
3532194771_07faf20d76|Mężczyzna z białą deską surfingową wchodzi do wody
3532194771_07faf20d76|Osoba wchodzi do wody niosąc białą deskę surfingową
3532194771_07faf20d76|Surfer wchodzący do oceanu
3532194771_07faf20d76|Surfer z deską maszeruje w morze w szary dzień
3532200762_b28c39d311|Dziecko na skraju wody wchodzące na plażę
3532200762_b28c39d311|Dziewczyna biegnąca wzdłuż plaży
3532200762_b28c39d311|Osoba w białej bluzie z kapturem biegnie po plaży boso po piasku
3532200762_b28c39d311|Kobieta biegnie wzdłuż skalistego brzegu
3532200762_b28c39d311|Kobieta biegnie wzdłuż brzegu
3532205154_5674b628ea|Mężczyzna sprawdza piękny naszyjnik, który ma na sobie kobieta
3532205154_5674b628ea|Mężczyzna stoi naprzeciwko kobiety i trzyma jej naszyjnik, podczas gdy ona patrzy na niego
3532205154_5674b628ea|Mężczyzna o zszokowanym wyrazie twarzy trzyma naszyjnik z koralików, który znajduje się na szyi kobiety
3532205154_5674b628ea|Mężczyzna w czarnym kapeluszu trzyma naszyjnik kobiety o brązowych włosach
3532205154_5674b628ea|Jest mężczyzna wyglądający na naszyjnik dla dziewczyn
3532412342_e0a004b404|Dziecko toczy się w dużej oponie
3532412342_e0a004b404|Mały chłopiec jest w oponie
3532412342_e0a004b404|Chłopiec przykucnięty i gestykulujący rękami, wewnątrz opony
3532412342_e0a004b404|Dziecko kuca w oponie
3532412342_e0a004b404|Dziecko siedzi w dużej oponie ciężarówki
3532539748_795d16ef07|Mężczyzna i dziecko stoją na podwórku obok ławki
3532539748_795d16ef07|Mężczyzna w kapeluszu stoi obok młodego chłopca w czarnej kurtce i innego mniejszego dziecka w żółtej kurtce.
3532539748_795d16ef07|młody chłopiec i mężczyzna stoją przed ławką
3532539748_795d16ef07|Mężczyzna z dziećmi w pobliżu ławki w strefie podmiejskiej
3532539748_795d16ef07|Uśmiechnięty mężczyzna i chłopiec stojący na podwórku
3532587748_7e64bb223a|Chłopiec stoi z jednej strony na chodniku
3532587748_7e64bb223a|Dzieciak w odzieży sportowej próbuje jednoręcznego stojaka na trampolinie
3532587748_7e64bb223a|Mały chłopiec robi stojak na rękę na jednej ręce
3532587748_7e64bb223a|Młody chłopiec robi jednoręki stojak na
3532587748_7e64bb223a|Chłopiec stoi na chodniku
3532593368_be10432e92|Duża wrona ludzi z podniesionymi rękami
3532593368_be10432e92|duża grupa ludzi wyrywających ręce w powietrzu naraz
3532593368_be10432e92|Duża grupa ludzi z rękami uniesionymi w powietrzu
3532593368_be10432e92|Pokój pełen dzieci podnosi ręce, palce wyciągnięte, do nieba
3532593368_be10432e92|ludzie podnoszą ręce
3532761259_14026c1e96|Dziewczyna i kobieta pozują do zdjęcia
3532761259_14026c1e96|Kobieta i młoda kobieta pozują z ramionami wokół siebie
3532761259_14026c1e96|młoda dziewczyna pozująca z inną kobietą, z których każda się uśmiecha
3532761259_14026c1e96|Dwie kobiety uśmiechają się radośnie do widza
3532761259_14026c1e96|Dwie kobiety ubrane na czerwono uśmiechają się do kamery
3532782283_341f0381a3|Trzy osoby zwrócone są w stronę gór
3532782283_341f0381a3|Trzy osoby patrzące w stronę gór
3532782283_341f0381a3|Trzy osoby stoją patrząc w kierunku niektórych gór
3532782283_341f0381a3|Trzy osoby obserwujące chmury w górach
3532782283_341f0381a3|Troje młodych dorosłych patrzy na zbliżającą się burzę
3533145793_5d69f72e41|Grupa dzieci robi rozciąganie na kolorowych matach
3533145793_5d69f72e41|Grupa młodych dziewcząt stoi w kręgu na jaskrawo kolorowych prześcieradłach na trawiastej ziemi z rękami w powietrzu
3533145793_5d69f72e41|Kobieta uczy jogi dzieci na festiwalu na świeżym powietrzu
3533145793_5d69f72e41|Dzieci uczą się sztuki jogi na kolorowych matach na festiwalu
3533145793_5d69f72e41|Kilka młodych dziewczyn na kolorowych matach rozciągających się w górę
3533394378_1513ec90db|Mężczyzna i kobieta są przywiązani do okrągłej metalowej przejażdżki
3533394378_1513ec90db|Mężczyzna i kobieta, oboje z rudymi włosami, cieszą się karnawałową przejażdżką na bungee
3533394378_1513ec90db|Dwie osoby są zawieszone w powietrzu w metalowej kuli w ramach karnawałowej przejażdżki
3533394378_1513ec90db|Dwie osoby w przejażdżce z procą
3533394378_1513ec90db|Dwie osoby na przejażdżce w parku rozrywki
3533451027_b078e4631b|Mężczyzna w czerni i bieli trzyma piłkę z czerwono-niebieskim paskiem
3533451027_b078e4631b|Mężczyzna biegnący z piłką
3533451027_b078e4631b|Gracz rugby blokuje trzymając piłkę
3533451027_b078e4631b|Rugbysta w ciemnym stroju nosi jasną piłkę do rugby z wyciągniętą ręką
3533451027_b078e4631b|Mężczyzna w czarno-białej koszuli biegnie z piłką
3533470072_87a5b595ba|Dwie dziewczyny dające znak pokoju
3533470072_87a5b595ba|Dwie dziewczyny machające dwoma palcami
3533470072_87a5b595ba|Dwie młode dziewczyny, jedna blondynka, jedna brunetka, wykrzywiają tam usta i pokazują tam znak pokoju palcami
3533470072_87a5b595ba|Dwie młode kobiety w identycznych niebieskich sukienkach dające znak pokoju na widowni
3533470072_87a5b595ba|Twp młode damy dają znak kawałka palcami do aparatu
3533484468_0787830d49|Mężczyzna stoi obok kobiety i trzyma urządzenie elektroniczne przy uchu
3533484468_0787830d49|Mężczyzna na telefonie komórkowym stojący z kobietą
3533484468_0787830d49|Młoda para w ruchliwym mieście
3533484468_0787830d49|Para rozmawiająca i patrząca w tym samym kierunku, mężczyzna używa telefonu komórkowego i w szarej bluzie kobieta ma na sobie czarny płaszcz
3533484468_0787830d49|Facet i dziewczyna w kurtkach, podczas gdy facet słucha urządzenia mobilnego
3533660418_f3a73a257c|Ci trzej mężczyźni, dwaj z turbanami, siedzą na krawędzi cementowej ławki
3533660418_f3a73a257c|Trzech Arabów siedzących pod markizą
3533660418_f3a73a257c|Trzech mężczyzn trzymających twarze na chodniku
3533660418_f3a73a257c|Trzech mężczyzn siedzi na ławce na zewnątrz
3533660418_f3a73a257c|Trzech mężczyzn z Bliskiego Wschodu siedzi razem na chodniku
3533775651_9d7e93dacf|Osoba w kolorze czerwonym otwiera drzwi czerwonego samochodu na parkingu
3533775651_9d7e93dacf|kobieta wysiada z czerwonego samochodu
3533775651_9d7e93dacf|Dwie osoby obejmują się na zewnątrz czerwonego samochodu w nocy w jasno oświetlonym mieście
3533775651_9d7e93dacf|Dwie osoby stojące obok czerwonego samochodu przytulają się w korku z jasno oświetloną sceną miejską za sobą
3533775651_9d7e93dacf|Dwie osoby stoją przed czerwonym samochodem w mieście i przytulają się
3533922605_a2b1e276f6|Dwie dziewczyny siedzą na drewnianej podłodze przed dużym oknem
3533922605_a2b1e276f6|Dwie dziewczyny siedzą na podłodze przed oknami o długości podłogi z widokiem
3533922605_a2b1e276f6|Dwie dziewczyny z długimi brązowymi włosami siedzą na podłodze z widokiem z okna za nimi, pokazując miasto
3533922605_a2b1e276f6|Dwie nastoletnie dziewczyny siedzące przed oknem z widokiem na miasto i góry
3533922605_a2b1e276f6|Dwie młode kobiety siedzą przed dużym oknem z widokiem na duże miasto
3534046564_4f8546e364|dwa czarno-białe psy biegające ku sobie w trawie
3534046564_4f8546e364|Dwa psy zbliżają się do siebie w trawie
3534046564_4f8546e364|Dwa psy bawią się na podwórku
3534046564_4f8546e364|Dwa psy mierzą się w parku
3534046564_4f8546e364|Dwa psy stają naprzeciw siebie na trawie
3534183988_3763593dfb|Mężczyzna przebrany za pirata uśmiecha się do kamery między mężczyzną a kobietą
3534183988_3763593dfb|Mężczyzna w bieli, mężczyzna w czerni z czerwoną chustą i blondynka paląca
3534183988_3763593dfb|Mężczyzna w pirackim kapeluszu i przepasce na oku uśmiecha się do kamery
3534183988_3763593dfb|Młody mężczyzna z czerwoną czapką z daszkiem uśmiecha się i patrzy na nas
3534183988_3763593dfb|Dwóch mężczyzn trzymających kubki i jedna dama trzymająca papierosa
3534512991_f9fd66f165|Mężczyzna i kobieta pozują do zdjęcia przed żółtym klombem
3534512991_f9fd66f165|Mężczyzna i kobieta przed żółtymi kwiatami
3534512991_f9fd66f165|Mężczyzna i kobieta uśmiechają się do kamery, stojąc na zewnątrz
3534512991_f9fd66f165|rudowłosa dziewczyna uśmiechająca się siedząca obok brązowowłosego mężczyzny, który również się uśmiecha
3534512991_f9fd66f165|Para pozująca do zdjęcia z białymi i żółtymi kwiatami w tle
3534548254_7bee952a0e|Dziewczyna w żółtej koszulce rzuca mokrą piłkę nożną
3534548254_7bee952a0e|Dziewczyna z ukłonem rzuca mokrą gąbką
3534548254_7bee952a0e|Mała dziewczynka bawi się balonem z wodą i śmieje się
3534548254_7bee952a0e|Młoda dziewczyna trzyma mokrą gąbkę i jest gotowa do rzucania
3534548254_7bee952a0e|Młoda dziewczyna w żółtej koszulce ma zamiar rzucić mokrą, żółtą gąbką
3534668485_6887629ff0|Kobieta w bieli i kobieta w czerni stoją obok siebie i rozmawiają przez telefony komórkowe
3534668485_6887629ff0|Te dwie dziewczyny w kabinie rozmawiają przez telefony komórkowe
3534668485_6887629ff0|dwie dziewczyny, jedna w czerni i jedna w bieli, rozmawiają przez telefony komórkowe przed ścianą pokrytą plakatami muzycznymi
3534668485_6887629ff0|Dwie kobiety rozmawiają przez telefon komórkowy podczas spaceru
3534668485_6887629ff0|Dwie kobiety rozmawiające przez telefony komórkowe , z plakatami za nimi
3534824784_7133119316|Dziewczyna oparta o ramię kobiety, siedząc na ławce
3534824784_7133119316|Matka z dzieckiem siedząca na kolanach i oboje się uśmiechają
3534824784_7133119316|Kobieta i dziecko siedzą razem i uśmiechają się
3534824784_7133119316|Kobieta i młoda dziewczyna siedzą blisko i pozują do zdjęcia
3534824784_7133119316|Kobieta i córka uśmiechają się do kamery
3534952095_975cca0056|Dama jadąca mini motocyklem
3534952095_975cca0056|Afroamerykanka jeździ na motorowerze
3534952095_975cca0056|Kobieta na motocyklu ma na sobie obcasy
3534952095_975cca0056|Kobieta w czarnej spódnicy i czółenkach jedzie na biało-czerwonym motorowerze
3534952095_975cca0056|Kobieta jadąca małym czerwono-białym motocyklem i ubrana w dopasowany czerwony kask i szalik
3535056297_e16f014cb7|Grupa ludzi głównie mężczyzn oglądających coś
3535056297_e16f014cb7|Grupa ludzi patrzy w dal
3535056297_e16f014cb7|grupa kilku osób stojących wokół balustrady
3535056297_e16f014cb7|Niektórzy młodzi mężczyźni stoją trzymając poręcz z wieloma innymi ludźmi
3535056297_e16f014cb7|Trzech młodych mężczyzn w bluzach z kapturem, stojących na ławce
3535084928_858544f49a|Brązowy pies liże swój czarny nos
3535084928_858544f49a|Zbliżenie psa liżącego nos
3535084928_858544f49a|Zbliżenie psa z białą klatką piersiową liżącą nos
3535084928_858544f49a|Pies liże nos w trawie
3535084928_858544f49a|Jest pies liżący kotlety
3535284878_f90f10236e|Biały pies biegający po kamienistej plaży
3535284878_f90f10236e|Biały pies biegający po plaży
3535284878_f90f10236e|Biały pies biegnie z jednym uchem do góry
3535284878_f90f10236e|Biały pies z czarną klatką piersiową biegnie wzdłuż brzegu ziarnistej plaży
3535284878_f90f10236e|Biały pies z czarną uprzężą biegnie po skalistym brzegu
3535304540_0247e8cf8c|Czerwony samolot zostawia za sobą biały dym
3535304540_0247e8cf8c|Czerwony samolot, który zostawił ślad
3535304540_0247e8cf8c|Czerwony dwupłatowiec na niebie , ze smugą dymu
3535304540_0247e8cf8c|Czerwony dwupłatowiec pozostawia biały ślad na błękitnym niebie
3535304540_0247e8cf8c|Czerwony dwupłatowiec smugi po niebie pozostawia za sobą biały ślad
3535372414_4c51c86fc4|Starsza kobieta i młoda dziewczyna stojące przed dużym krzakiem pokrytym różowymi kwiatami
3535372414_4c51c86fc4|Kobieta pozuje z małą dziewczynką przed krzakiem kwiatowym
3535372414_4c51c86fc4|Starsza kobieta kładzie ręce na ramionach małej dziewczynki, rośliny w tle
3535372414_4c51c86fc4|Starsza pani i dziewczynka stoją przed fioletowymi kwiatami
3535372414_4c51c86fc4|Kobieta stoi w ogrodzie z młodą dziewczyną
3535664885_c848c0faee|Hokeista leży na lodzie przed bramką
3535664885_c848c0faee|Bramkarz hokejowy próbujący zablokować strzał Briana Nugenta
3535664885_c848c0faee|Bramkarz hokejowy leżący na lodzie przed siatką
3535664885_c848c0faee|Nurkowanie bramkarza hokejowego
3535664885_c848c0faee|Bramkarz w niebiesko-białej koszulce przesuwa się w pobliżu słupków bramki
3535768334_a3924bcccd|Chłopiec na rowerze ma na sobie niebieską koszulę i jest w powietrzu
3535768334_a3924bcccd|Rowerzysta wykonuje skokowy wyczyn kaskaderski w skate and cycleparku
3535768334_a3924bcccd|Kątowy obraz osoby wykonującej sztuczkę na rowerze
3535768334_a3924bcccd|Osoba na rowerze bmx, prowadząca kurs
3535768334_a3924bcccd|Młody człowiek robi wyczyn kaskaderski na rowerze w pobliżu plaży
3535879138_9281dc83d5|Tłum ludzi wymachujących czerwonymi flagami przechodzi pod mostem
3535879138_9281dc83d5|Grupa ludzi idzie ulicą niosąc czerwone flagi
3535879138_9281dc83d5|Duża grupa ludzi idących ulicą, niektórzy niosący flagi lub transparenty
3535879138_9281dc83d5|Wiele osób idących razem po chodniku w pobliżu ceglanego budynku z innymi ludźmi patrzącymi na
3535879138_9281dc83d5|wiele osób chodzi po ulicy
3536561454_e75993d903|Mężczyzna jeździ na deskorolce wokół pomarańczowego stożka
3536561454_e75993d903|Mężczyzna w czarnym kasku, czarnych spodniach i koszuli jeździ na deskorolce w parku
3536561454_e75993d903|Deskorolkarz jeździ w pobliżu małego stożka
3536561454_e75993d903|Dwóch mężczyzn ścigających się ze sobą na deskorolkach
3536561454_e75993d903|Dwóch deskorolkarzy, jeden w czarnej koszulce, a drugi w białej koszulce, ścigają się ze sobą
3537201804_ce07aff237|Dziecko kręci się na karuzeli
3537201804_ce07aff237|Dzieci bawią się na wesołej ulicy, gdy dorośli na ławce oglądają je
3537201804_ce07aff237|Dzieci bawią się na karuzeli, podczas gdy dorośli patrzą z ławki
3537201804_ce07aff237|Ojcowie patrzą, jak ich dzieci cieszą się wirującą karuzelą
3537201804_ce07aff237|Dwoje dzieci siedzi na środku zabawki na placu zabaw, która obraca się wokół nich
3537218226_478d2e4f26|Osoba w żółtym kasku wspina się po skałach, podczas gdy inna osoba czeka na ziemi z uwięzią
3537218226_478d2e4f26|Osoba wspinająca się po skałach i inny mężczyzna na ziemi trzymający linę
3537218226_478d2e4f26|Jedna osoba wspina się po skałach, podczas gdy inna trzyma linę i obserwuje z dołu
3537218226_478d2e4f26|Dwie osoby wspinają się skałkowo
3537218226_478d2e4f26|Dwóch wspinaczy w pobliżu podstawy skalnej ściany
3537400880_8f410d747d|Dziewczyna wykonująca szpagaty w powietrzu podczas skakania na trampolinie
3537400880_8f410d747d|młoda kobieta skacze na trampolinie
3537400880_8f410d747d|Dziewczyna w czarno-białym topie i czarnych legginsach skacząca na trampolinie
3537400880_8f410d747d|Dziewczyna skacze na trampolinie, na świeżym powietrzu na podwórku
3537400880_8f410d747d|Młoda kobieta skacząca na trampolinie
3537452619_3bd79f24e0|Chłopiec na deskorolce balansuje na czerwonej belce
3537452619_3bd79f24e0|Chłopiec w dżinsach i czerwonych trampkach balansuje na czerwonym pasku
3537452619_3bd79f24e0|Deskorolkarz balansuje na czerwonej szynie
3537452619_3bd79f24e0|Deskorolkarz ślizgający się po szynie
3537452619_3bd79f24e0|Nastoletni chłopiec szlifuje deskorolkę po czerwonej szynie
3537474810_cf676b3259|mężczyzna w niebieskim mundurze kopiący piłkę nożną w dół boiska
3537474810_cf676b3259|Mężczyzna w sportowym mundurze kopiący piłkę nożną, podczas gdy inni gracze podążają za nim
3537474810_cf676b3259|Piłkarz w kolorze niebieskim uderza piłkę, podczas gdy jest ścigany przez gracza w kolorze zielonym
3537474810_cf676b3259|Piłkarz w niebieskim mundurze próbuje zagrać z graczem w kolorze zielonym zamykającym się w
3537474810_cf676b3259|Mężczyzna w niebieskiej koszulce kopie piłkę nożną
3537520829_aab733e16c|Osoba w białej koszuli szlifująca deskorolkę po długiej szynie w skateparku
3537520829_aab733e16c|Osoba w białej koszuli na deskorolce zjeżdżająca z szyny
3537520829_aab733e16c|Deskorolkarz szlifuje długą szynę
3537520829_aab733e16c|Deskorolkarz zjeżdża z szyny
3537520829_aab733e16c|Deskorolkarz jadący na szynie
3537806062_c50d814aba|Dwa psy biegają po trawie
3537806062_c50d814aba|Dwa brązowe psy biegają po trawie
3537806062_c50d814aba|Dwa psy biegną razem przez skoszoną trawę
3537806062_c50d814aba|Dwa psy, jeden brązowy i jeden brązowo-biały, biegające po podwórku
3537806062_c50d814aba|Dwa psy bawią się razem na podwórku
3537920947_6c5a956f47|Chłopiec jeździ na deskorolce na drewnianej ławce
3537920947_6c5a956f47|Osoba jeździ na deskorolce z drewnianej ławki
3537920947_6c5a956f47|deskorolkarz szlifuje ławkę
3537920947_6c5a956f47|Osoba jeżdżąca na deskorolce na drewnianej ławce
3537920947_6c5a956f47|Deskorolkarz ma zamiar skoczyć z drewnianej ławki
